session,u_node_id,v_node_id,edge_distance,time_s,energy_J,mean_speed,slowdown_idx,std_speed,turn_intensity,mean_power_W,std_power_W,peak_power_W,mean_current,std_current,wheel_diff_mean,stop_ratio,scanner_ratio,obs_t_start
2,5,29,1.274154543876648,9.0,2446.487999999993,0.2058482755050505,0.311712496435827,0.07001733698496367,0.44340638465909166,287.0771043771044,9.612488381614154,299.1666666666667,6340.223905723906,216.41543774911736,71.9090909090909,0.78,0.0,116.0
2,29,28,0.43829214572906494,7.0,2188.692000000004,0.21455551149350652,0.28259842342873265,0.06991975176051567,0.27932763263889626,292.0006493506493,5.110979034236542,299.1666666666667,6452.7835497835495,115.37413629809157,150.18722943722943,0.0,0.0,163.0
2,28,34,0.6100819706916809,5.0,1411.883999999995,0.24829615090909093,0.16978105629251028,0.03688364332252427,0.10102252651514476,293.55303030303025,3.245566305406746,298.75,6492.007575757576,71.70731437449426,97.16212121212122,0.0,0.0,168.0
2,34,33,0.5456188917160034,6.0,1711.6920000000043,0.21170592102272726,0.29212649698922644,0.06680429823336492,0.8471477363636325,291.5871212121212,3.9212620551283295,297.1818181818182,6447.90404040404,85.27358378879383,148.18560606060606,0.0,0.0,170.0
2,33,6,1.2208967208862305,7.0,1998.9,0.20456539354978356,0.31600202286587253,0.0774532149343386,1.1603398459595933,286.95454545454544,10.055572496856575,298.54545454545456,6341.080086580087,227.21385918181855,93.95238095238095,0.0,0.0,173.0
2,6,33,1.3053491115570068,8.0,2151.395999999989,0.2437590665056818,0.18495154285510385,0.061284997550288774,0.4700184620779209,286.05587121212125,8.141619593404473,292.72727272727275,6323.243371212121,186.00792620651728,23.09185606060607,0.6551724137931034,0.0,177.0
2,33,34,0.5456188917160034,6.0,1843.4160000000045,0.2442744832070707,0.1832281624972948,0.058892201228343044,0.3390198035151514,290.3813131313131,5.56707998901777,296.6363636363636,6421.242424242424,124.82012065020076,75.90656565656566,0.6296296296296297,0.0,203.0
2,34,28,0.6100819706916809,3.0,941.6880000000064,0.25865993181818187,0.13512805338586598,0.020214512051921676,0.08327462121211227,291.8787878787879,4.414060512861475,296.6363636363636,6455.580808080808,94.59563413039204,76.24242424242424,0.0,0.0,228.0
2,28,29,0.5819143056869507,4.0,1232.748000000001,0.16783701303030302,0.4388093928848068,0.06272005534989197,1.3660992146464632,289.1174242424242,3.917895519667447,295.8333333333333,6394.990530303031,88.55852794808247,246.91287878787878,0.0,0.0,230.0
2,29,5,1.2717328071594238,8.0,2283.840000000005,0.19596253943181818,0.34476707795245687,0.08402201730485438,0.8941441071428601,286.217803030303,9.509054386711156,296.0,6328.460227272727,217.34645592590775,113.83522727272728,0.0,0.0,231.0
2,5,29,1.274154543876648,9.0,2598.0119999999933,0.20679652324074074,0.3085418744563264,0.07472024343438573,0.4174855061269014,285.95286195286195,11.48836640782132,299.27272727272725,6322.98569023569,262.05260386550276,41.45286195286195,0.5666666666666667,0.0,236.0
2,29,27,0.45044422149658203,5.0,1414.7279999999855,0.28129613545454546,0.059440190308962526,0.03019309212499605,0.025345458390155784,294.660606060606,2.550128285003016,299.27272727272725,6523.810606060606,56.248214745672556,18.915151515151514,0.0,0.0,263.0
2,27,31,0.6600757241249084,4.0,1066.860000000021,0.2356615149621212,0.2120270358279016,0.07882054816213552,0.001207787878788243,285.40719696969694,10.019162618524865,294.5833333333333,6316.857954545455,223.64366232950786,0.7064393939394016,0.0,0.0,266.0
2,31,32,0.43829214572906494,5.0,1505.7360000000072,0.13952940495454547,0.5334605277876016,0.05058784198725168,0.33362032704545896,282.06363636363636,6.712489900264795,286.8181818181818,6240.904545454546,150.34506618316357,178.4227272727273,0.3076923076923077,0.0,268.0
2,32,31,0.43829214572906494,7.0,1960.2359999999812,0.15154901582251082,0.49327098557342985,0.05079430424958111,1.5169365151515137,284.0974025974026,9.04489022416424,296.0,6284.647186147186,208.45614215254167,192.33549783549782,0.7435897435897436,0.0,278.0
2,31,27,0.6600757241249084,5.0,1401.0840000000085,0.21839847571212126,0.26974884165872703,0.08036422199792939,1.3721158977272694,291.8818181818182,4.0880843221686085,296.1666666666667,6465.795454545454,93.5060410142172,138.0787878787879,0.0,0.0,314.0
2,27,29,0.45044422149658203,5.0,1570.860000000021,0.2970069129090909,0.0069086266283328035,0.0032627476910856547,0.005235070833336408,294.2287878787879,1.092553474472617,296.1666666666667,6520.9669696969695,27.387730464236046,4.356666666666672,0.0,0.0,317.0
2,29,5,1.2717328071594238,6.0,1692.0719999999883,0.26826130103535356,0.1030242991373983,0.06299050956545728,0.0008415006060602081,287.4558080808081,9.398563557897639,294.5,6368.150505050505,213.32747822125125,0.6760101010101067,0.0,0.0,319.0
2,5,29,1.274154543876648,6.0,1655.0279999999852,0.2028049766111111,0.3218882659105524,0.06731010893019217,0.6111842993939376,282.0924242424243,7.638713914015728,291.0,6245.708585858585,171.65831520304863,81.49646464646464,0.75,0.0,322.0
2,29,28,0.43829214572906494,4.0,1246.5720000000147,0.24688530227272726,0.1744984603292803,0.044397575939337255,0.0927485878787877,290.8712121212121,8.33317837321489,296.3333333333333,6440.782196969697,185.18411216915842,52.676136363636374,0.45454545454545453,0.0,355.0
2,27,31,0.6600757241249084,3.0,931.3199999999895,0.2528256106060606,0.1546360641876563,0.06271636723460833,0.062036706363642224,290.43030303030304,3.5703194394771134,294.2,6442.036363636363,78.66868419694237,86.9878787878788,0.0,0.0,366.0
2,31,32,0.43829214572906494,4.0,1051.848000000001,0.17703197837121212,0.4080645167165431,0.07302864135418341,0.5007658151515196,280.08522727272725,15.058292166274233,291.45454545454544,6207.102272727272,341.9833806178329,175.9034090909091,0.0,0.0,367.0
2,32,31,0.43829214572906494,3.0,721.7280000000115,0.112386066010101,0.6242187377100816,0.02139178664145618,0.19437790909091746,270.81060606060606,14.233302204467867,289.0,5991.530303030303,323.02756053756514,152.11363636363635,0.375,0.0,369.0
2,32,35,1.4200352430343628,7.0,2017.4400000000055,0.21127320257575757,0.29357336215669116,0.03558723927364584,0.23680553030302556,290.7294372294372,3.903299332062646,296.09090909090907,6447.165584415585,89.67915213929801,135.93722943722943,0.0,0.0,377.0
2,35,33,0.6406990885734558,8.0,2157.552000000025,0.22994650371212122,0.2311361141840481,0.06242678115900767,0.15216867640692402,288.6628787878788,4.6875179828243985,292.9166666666667,6401.638257575758,108.65477692191497,78.7784090909091,0.3888888888888889,0.0,386.0
2,33,6,1.2208967208862305,6.0,1671.0480000000011,0.25017938133838385,0.16348416617947015,0.07451492682693737,0.00350688333332414,285.0681818181818,10.586619989580981,294.8181818181818,6318.766414141414,242.59412554578486,2.2613636363636402,0.0,0.0,401.0
2,6,33,1.3053491115570068,8.0,2299.4639999999927,0.2362299665435606,0.2101263246418299,0.07445562455406908,0.5080205628787878,287.54166666666663,10.726867448687338,298.27272727272725,6376.87784090909,246.5926221964157,49.15056818181819,0.5833333333333334,0.0,404.0
2,33,34,0.5456188917160034,4.0,1094.0400000000052,0.24409105710227275,0.1838414777920192,0.06466857275375677,0.5012267185858642,290.9337121212121,4.091909862858351,296.27272727272725,6451.653409090909,92.70867751120042,96.84280303030303,0.7586206896551724,0.0,425.0
2,34,28,0.6100819706916809,4.0,1239.6599999999949,0.24044353087121215,0.19603758056529674,0.0471107667973665,0.13871938888888735,288.67424242424244,3.933335959750715,293.5,6401.160984848485,83.75681471373298,109.81628787878788,0.0,0.0,453.0
2,28,29,0.5819143056869507,6.0,1698.5880000000066,0.21623840383838386,0.2769713965907329,0.06554344952417109,1.5196912545454495,289.18181818181824,4.117004313564209,295.3636363636364,6415.835858585859,93.20148173353687,157.55555555555557,0.0,0.0,454.0
2,29,5,1.2717328071594238,7.0,1972.9440000000031,0.20619020233766228,0.31056920793636034,0.08445198299199687,1.1125865555555567,285.67099567099564,9.787438889119347,295.3636363636364,6335.676406926407,225.2687083466278,77.82359307359309,0.0,0.0,457.0
2,5,29,1.274154543876648,8.0,2291.651999999999,0.22961968382575756,0.2322288901286047,0.0770765102633316,0.4636259921471882,286.6212121212121,9.60645790689722,296.8181818181818,6358.245454545455,221.4036551624288,34.18371212121212,0.65625,0.0,461.0
2,29,27,0.45044422149658203,6.0,1723.895999999976,0.2955003588383838,0.011946037496931461,0.0019635383791578795,0.011204638121216703,292.7891414141414,0.9818565339913378,293.6363636363636,6501.953535353535,20.520416320601807,5.623737373737375,0.0,0.0,490.0
2,27,31,0.6600757241249084,5.0,1390.896000000002,0.2199674072727273,0.2645028614120474,0.08552494832377669,0.23936717897728244,289.65,3.5705290484675145,293.6363636363636,6432.863636363637,79.39660879158058,143.54545454545456,0.0,0.0,494.0
2,31,30,0.44418466091156006,4.0,1063.1519999999991,0.15780328636363636,0.47235880524641694,0.06654862664402385,0.4654146230303032,285.93181818181824,2.8584910485044532,290.27272727272725,6348.954545454545,68.4844646677367,219.95454545454544,0.0,0.0,496.0
2,24,23,0.896437406539917,10.0,2936.0159999999914,0.22927388798484846,0.23338511529249417,0.06699564628206318,0.3243723838383801,289.08863636363634,4.24732407790755,295.09090909090907,6423.969696969698,97.2059657142071,119.3462121212121,0.8387096774193549,0.0,525.0
2,23,20,3.1761534214019775,12.0,3426.9840000000086,0.2630541084595959,0.12043540238687966,0.056436700237550014,0.10907488980716225,291.6489898989899,3.640693882871887,298.90909090909093,6484.49494949495,83.88369143587623,70.70643939393938,0.0,0.0,615.0
2,20,22,0.9209777116775513,11.0,3078.5400000000054,0.21721539082644625,0.27370468020276084,0.07765246171815444,0.7405155375757573,287.9053719008264,3.471335121825965,292.27272727272725,6402.93085399449,81.56693350342591,135.88402203856748,0.0,0.0,624.0
2,22,19,5.032394886016846,18.0,5304.096000000002,0.25846977870370375,0.13576386154183906,0.06593673925544999,0.25506067602495364,291.92297979797985,4.042125777413234,298.8333333333333,6496.904461279461,93.50665244375763,60.06481481481482,0.0,0.0,632.0
2,19,16,0.3405877351760864,9.0,2636.7480000000014,0.23863622528619524,0.202080603496807,0.07207825577451263,0.200742506306824,290.91195286195284,4.381459604831555,298.7,6473.229797979799,101.53135920166042,98.13265993265993,0.0,0.0,647.0
2,16,15,0.6603029370307922,5.0,1401.5880000000063,0.20349165412121212,0.3195922469226766,0.06912884154782906,0.20233357613636116,291.1551515151515,5.541213612665886,298.7,6479.424242424243,124.87833123680237,155.99636363636364,0.0,0.0,654.0
2,15,14,0.3606937825679779,6.0,1692.4319999999832,0.19459817803030302,0.34932904428763334,0.07007299576148242,0.30990333600000214,286.8686868686869,6.730455081911751,296.1666666666667,6382.204292929294,150.00478298265767,154.00303030303033,0.0,0.0,656.0
2,14,21,4.371143817901611,15.0,4340.771999999963,0.2697561962121212,0.09802587169474386,0.05427954183113088,0.04241650275973947,290.05070707070706,4.917942819446918,294.90909090909093,6455.565252525252,111.40165927194256,31.927474747474754,0.058823529411764705,0.0,659.0
2,21,20,1.1300442218780518,12.0,3385.367999999964,0.21447761742424246,0.28285887503730056,0.07953437224500291,0.7379979889807167,288.55555555555554,4.160584786877819,294.90909090909093,6425.123737373738,93.37321085682824,153.89141414141417,0.0,0.0,673.0
2,20,23,3.203617572784424,12.0,3424.5000000000005,0.2510113282954545,0.16070241494655335,0.06775254977003257,0.14590425151515196,291.38762626262627,3.7845218373924348,297.0,6492.961363636364,86.35431247848466,86.08813131313133,0.0,0.0,682.0
2,23,24,0.896437406539917,10.0,2932.2359999999812,0.23748656281818178,0.20592468870038216,0.07179074260726416,0.17137443090909224,289.3369696969697,5.056053077972254,295.1818181818182,6447.6336363636365,117.7810751163172,95.36272727272726,0.0,0.0,691.0
2,30,31,0.44418466091156006,7.0,2021.3640000000187,0.2954229058441558,0.012205014298704353,0.008131839017372819,0.0020088914141401424,292.5,1.9811687247527816,295.27272727272725,6523.896103896104,45.2786317688135,0.854978354978357,0.0,0.0,722.0
2,31,32,0.43829214572906494,3.0,733.320000000042,0.16626988333333334,0.44404934830460374,0.07791084194767914,0.0002095833333299879,275.3333333333333,11.477030200457879,291.5,6131.972222222223,263.27800344648125,0.5000000000000048,0.25,0.0,728.0
2,32,35,1.4200352430343628,9.0,2439.6120000000465,0.18921627671717176,0.3673243148827129,0.053307696706955884,0.1743389895833367,284.28787878787875,10.078755787934998,295.45454545454544,6331.891414141414,229.29945825706602,90.76430976430976,0.4375,0.0,729.0
2,35,33,0.6406990885734558,7.0,2010.3480000000272,0.24181670924242424,0.1914461332444437,0.05627045972608735,1.0005202714646515,289.487012987013,3.6488820289361525,292.3333333333333,6447.012987012988,84.99983271529061,62.35281385281384,0.5833333333333334,0.0,742.0
2,33,6,1.2208967208862305,6.0,1822.6800000000105,0.24511297393939394,0.18042453107751988,0.07842777785852521,0.0016387606060675353,285.01767676767673,10.587633402860138,292.6363636363636,6346.734848484848,241.394054743681,1.3636363636363622,0.0,0.0,763.0
2,6,33,1.3053491115570068,8.0,2290.7159999999917,0.23146247570075756,0.22606721296069965,0.0752258688072476,0.5098077735714323,287.9223484848485,10.852812635308304,299.1666666666667,6414.131628787879,248.80063005219554,49.34375,0.5833333333333334,0.0,766.0
2,33,34,0.5456188917160034,5.0,1554.8760000000127,0.24342502603030303,0.18606846202444705,0.05958309331324219,0.36301600568181414,291.0924242424243,4.638933730118745,296.45454545454544,6487.413636363636,109.60835274620051,85.86666666666666,0.5714285714285714,0.0,787.0
2,34,28,0.6100819706916809,4.0,1232.6400000000315,0.24858297329545453,0.16882201855565215,0.04189001905008999,0.08056231313131927,288.9526515151515,3.4502331163506157,293.3333333333333,6442.111742424242,80.97013206690347,73.54924242424242,0.0,0.0,806.0
2,28,27,0.4294182062149048,5.0,1373.97599999996,0.1804081196969697,0.3967758339278038,0.05955999016494908,0.404547335416666,288.54242424242426,3.343488662624445,293.3333333333333,6434.148484848485,76.88675300050379,195.33030303030304,0.0,0.0,808.0
2,27,31,0.6600757241249084,7.0,2006.6399999999794,0.17678300432900437,0.40889700230109804,0.06571173746820465,0.3285916671717217,288.9675324675325,5.2215410484200095,296.6666666666667,6444.38961038961,120.2155135901576,207.64935064935068,0.0,0.0,810.0
2,31,30,0.44418466091156006,6.0,1653.8399999999792,0.15168299926767678,0.4928229899282589,0.06743617398511988,0.3178130173939394,281.47727272727275,9.408386373857086,295.72727272727275,6271.315656565656,215.17014224684877,148.66035353535355,0.14285714285714285,0.0,814.0
2,24,23,0.896437406539917,11.0,3391.811999999994,0.2164842030785124,0.2761495264781417,0.0787308772955187,1.028835090909095,288.8738292011019,4.402093890957519,293.8181818181818,6446.273278236914,100.37316750682008,135.61308539944903,0.0,0.0,844.0
2,23,20,3.1761534214019775,12.0,3582.7559999999708,0.26189627190656567,0.12430681898565998,0.05747941051289924,0.1106388698347096,291.9715909090909,4.420314566997704,300.54545454545456,6520.402146464647,102.80978478078164,71.35984848484848,0.0,0.0,854.0
2,20,22,0.9209777116775513,12.0,3377.196000000002,0.21314466805555554,0.2873158100837564,0.07895788171881292,0.8536900482093663,288.70012626262627,3.0916292275035326,293.1818181818182,6445.996843434344,70.11629836435063,153.06502525252526,0.0,0.0,863.0
2,22,19,5.032394886016846,17.0,4962.6,0.24862941990196077,0.16866671670159106,0.07042077915951718,0.15570466571969455,290.8564171122995,5.299456843612059,299.5,6494.056773618539,120.55593556268548,67.37317290552585,0.48484848484848486,0.0,872.0
2,19,16,0.3405877351760864,10.0,2944.655999999971,0.2444499170757576,0.18264157055610486,0.0693410573692944,0.17727310282828057,290.03393939393936,3.6047501565933864,295.72727272727275,6477.867727272727,83.31085908528941,95.3101515151515,0.0,0.0,902.0
2,16,15,0.6603029370307922,5.0,1548.9,0.20678119383333335,0.3085931308466443,0.06808456858687259,0.20862990208333088,289.1257575757576,4.784304381139084,295.72727272727275,6459.981818181818,110.49694509819314,155.8287878787879,0.0,0.0,909.0
2,15,14,0.3606937825679779,4.0,1244.0880000000063,0.2206744879356061,0.2621386211332436,0.0698830443838436,0.5082052981818114,290.3132575757576,3.922329499683364,294.7,6487.177272727273,85.19601038752006,143.72348484848487,0.0,0.0,912.0
2,14,21,4.371143817901611,14.0,4051.6920000000046,0.28391955680735925,0.0506683503249018,0.04553284404702673,0.03306196375291174,291.65205627705626,2.245432462687604,294.90909090909093,6517.30551948052,49.00293156318734,28.054545454545455,0.058823529411764705,0.0,915.0
2,21,20,1.1300442218780518,11.0,3067.236000000034,0.2120873414600551,0.29085115513866866,0.08170600258862211,1.1423281977272723,288.1935261707989,3.807206014311198,294.27272727272725,6438.43870523416,85.66749675432212,142.54683195592287,0.0,0.0,929.0
2,20,23,3.203617572784424,13.0,3726.180000000011,0.24738727412587413,0.17282003502882903,0.06879437586287696,0.5579836767676744,291.1451048951049,4.049194693094668,297.5,6509.416666666666,93.70322703626948,77.71736596736596,0.0,0.0,937.0
2,23,25,0.9280086159706116,10.0,2924.856000000023,0.23322968203030303,0.22015826847301168,0.07362619629576407,0.17983801010101136,288.43484848484843,3.993568635938801,295.0833333333333,6446.962878787878,92.80384850907078,117.15833333333333,0.0,0.0,947.0
2,26,27,0.42720019817352295,11.0,3174.9119999999944,0.20650877623966937,0.30950400379425536,0.08502062096567568,0.15560836557575614,284.72865013774106,9.906890713996024,293.5,6362.545454545453,224.91390186548784,92.20110192837465,0.6764705882352942,0.0,981.0
2,27,31,0.6600757241249084,7.0,2154.9239999999877,0.1695286889285714,0.4331529967940353,0.06539318148047395,0.32604055064393833,288.2294372294372,4.8403234107793285,296.0,6442.797619047618,112.89495720170548,222.69264069264065,0.0,0.0,1012.0
2,31,30,0.44418466091156006,4.0,1069.3440000000294,0.1618488289962121,0.4588318692917377,0.06586579299078602,0.44091736045453445,286.06439393939394,5.415775249811767,295.09090909090907,6394.643939393939,126.97518452920579,215.31439393939394,0.0,0.0,1016.0
2,24,23,0.896437406539917,11.0,3081.528000000038,0.22052959855371904,0.26262308256828504,0.07229363715233418,1.1391909393939414,288.4786501377411,3.986122017033558,294.54545454545456,6457.248622589532,89.0842710848938,125.3078512396694,0.0,0.0,1048.0
2,23,20,3.1761534214019775,12.0,3422.2319999999836,0.26256287436868686,0.12207792421645469,0.05608220941601297,0.10780004752066413,291.363005050505,3.627082614146371,296.3636363636364,6525.828282828283,82.18183077161005,70.98800505050507,0.0,0.0,1058.0
2,20,22,0.9209777116775513,11.0,3071.988000000006,0.21900867100550966,0.26770855351862743,0.07660848255567165,0.6233125848484888,287.681129476584,3.9565747072634214,295.1666666666667,6442.292011019283,91.0037594986029,138.7603305785124,0.0,0.0,1067.0
2,22,19,5.032394886016846,18.0,5287.031999999983,0.25782591645622893,0.13791672067007976,0.06456163724013919,0.20416298395722143,291.38930976430976,4.280889339547427,298.3333333333333,6527.001683501683,96.45149378032508,61.73821548821549,0.0,0.0,1075.0
2,19,16,0.3405877351760864,10.0,2792.2679999999646,0.24366353136363633,0.1852709802866771,0.07047408255300702,0.18773534742424167,290.2227272727273,5.853177776442868,299.5,6502.310606060606,132.82607455340695,87.68636363636365,0.0,0.0,1090.0
2,16,15,0.6603029370307922,5.0,1397.411999999994,0.20524002054545454,0.31374629675134413,0.07218936321740355,0.20771576249999413,291.5363636363637,5.83126370211778,299.5,6531.627272727272,131.8187159863786,145.74545454545458,0.0,0.0,1097.0
2,15,14,0.3606937825679779,5.0,1380.816000000044,0.19386455190909088,0.3517820436643815,0.07835375560633864,0.38703257136363334,289.2254545454545,3.4514119760033175,292.9,6478.336363636363,78.83142176728293,184.7836363636364,0.0,0.0,1100.0
