session,u_node_id,v_node_id,edge_distance,time_s,energy_J,mean_speed,slowdown_idx,std_speed,turn_intensity,mean_power_W,std_power_W,peak_power_W,mean_current,std_current,wheel_diff_mean,stop_ratio,scanner_ratio,obs_t_start
1,2,11,3.520909070968628,16.0,4461.479999999958,0.2747251566429924,0.08176748702655634,0.05981650895116295,0.21142290686868628,288.14469696969695,8.160730505470706,293.45454545454544,6515.906439393939,189.9872333106168,0.6169507575757578,0.5384615384615384,0.0,258.0
1,11,13,0.33970576524734497,10.0,2773.439999999979,0.2366823779848485,0.2089204448212244,0.07479430728707513,0.4711576649831607,289.18484848484843,4.660793234212875,297.6363636363636,6543.448484848484,111.82619586129223,100.96515151515152,0.0,0.0,294.0
1,13,9,0.6603029370307922,5.0,1386.7200000000419,0.2039921066060606,0.3181833547226134,0.068767825917454,2.866187325757565,288.53333333333336,5.022981162740787,297.6363636363636,6531.021212121212,119.49145517744111,153.4030303030303,0.0,0.0,301.0
1,9,7,0.3465544581413269,5.0,1538.6400000000838,0.1887250654969697,0.36921142108017235,0.07490904814008646,1.566509080303021,287.48909090909086,3.6122786217481355,294.3333333333333,6506.915454545455,84.24626242836945,187.08636363636361,0.0,0.0,304.0
1,7,1,3.510911464691162,12.0,3561.479999999958,0.2652945116464646,0.11328817104376587,0.06571091183699491,0.07821375151515429,290.21578282828284,2.5147350770567938,294.3333333333333,6570.8997474747475,57.643519185719114,56.477904040404034,0.0,0.0,306.0
1,1,7,3.510911464691162,16.0,4622.760000000022,0.27951789896780305,0.06574837948387147,0.04816944121069016,0.21225022121212003,289.4105113636364,6.5691162801404195,293.6363636363636,6553.273295454546,154.69686203535838,1.4184659090909122,0.5526315789473685,0.0,315.0
1,7,9,0.3465544581413269,10.0,2778.839999999979,0.2390853802121212,0.2008887275922967,0.07527814926976255,0.18161794292929143,289.5310606060606,3.940175403259107,293.27272727272725,6559.334090909091,91.4504392195471,102.31666666666668,0.0,0.0,350.0
1,9,13,0.6603029370307922,6.0,1682.2799999999581,0.18676220005050506,0.37577203931244496,0.0715156695636801,0.25419703923636805,287.8636363636363,4.276119793661756,293.27272727272725,6520.420454545455,99.02735271308215,188.01262626262624,0.0,0.0,357.0
1,13,11,0.5543110370635986,6.0,1854.7199999999373,0.2030239259848485,0.3214193704398891,0.07515484163255323,0.3126586179515186,289.5530303030303,5.44537493688402,298.1666666666667,6557.801767676768,125.86965496751459,162.2007575757576,0.0,0.0,360.0
1,11,2,3.520909070968628,12.0,3561.839999999979,0.27586301388888895,0.07796434962526488,0.051659690127781925,0.04064110227272977,290.46590909090907,3.2583398504863235,298.1666666666667,6582.4741161616175,74.25767091552814,39.023358585858595,0.0,0.0,363.0
1,2,11,3.520909070968628,16.0,4602.2400000000835,0.27137800405776513,0.09295490199501077,0.062075967749009975,0.2117416886868663,287.87130681818184,8.360453639119598,294.0,6522.761931818182,194.86020143612976,1.0037878787878753,0.43333333333333335,0.0,372.0
1,11,13,0.33970576524734497,7.0,2019.960000000021,0.2980992858225108,0.003642550681661527,0.0006553446401916792,0.0033709656565624377,291.17359307359305,1.2840094298282987,293.0833333333333,6601.409090909091,31.05765756251364,1.652597402597402,0.0,0.0,399.0
1,15,14,0.3606937825679779,4.0,1085.040000000084,0.29850020018939394,0.0023025474177132965,0.0003454685322030583,0.002826005050508229,291.43939393939394,1.990421276891941,294.0,6607.873106060606,43.58272540351823,0.9734848484848442,0.0,0.0,407.0
1,14,21,4.371143817901611,14.0,4180.320000000042,0.2984987023809524,0.002307553644394722,0.0005574689237617424,0.0019371404428887638,290.88041125541133,1.9601859503171761,294.0,6595.587121212121,44.341442609007544,1.133658008658013,0.0,0.0,408.0
1,21,20,1.1300442218780518,12.0,3514.3200000000415,0.21259034488636364,0.28944488009676406,0.0774363491063135,0.7190081026170777,285.7260101010101,4.868729272574049,293.5833333333333,6476.604797979798,112.35805957625891,151.17171717171715,0.0,0.0,419.0
1,20,23,3.203617572784424,12.0,3397.6799999999585,0.2544682714015151,0.14947344765857773,0.0652651626653016,0.13488282644628022,289.9400252525253,4.425222211382764,297.1666666666667,6576.871212121212,103.37508070978186,79.73863636363637,0.0,0.0,428.0
1,23,25,0.9280086159706116,11.0,3213.360000000021,0.22579027102617086,0.24532587221802848,0.07428919825045088,0.24428511136363512,286.44765840220384,5.327344353845036,292.6363636363636,6496.673553719008,122.96364962477317,126.79545454545456,0.0,0.0,437.0
1,26,29,0.43908995389938354,10.0,2930.760000000021,0.24144133545454544,0.1930142586898531,0.07221479188702637,0.44273619444444673,288.63257575757575,4.399033423864736,294.3333333333333,6551.601515151515,101.66595973651168,97.77878787878788,0.0,0.0,469.0
1,29,5,1.2717328071594238,7.0,1990.8000000000002,0.20850841004329004,0.30308820761197985,0.07795264735741547,1.072402648989898,287.00757575757575,8.624415483808772,299.5,6517.51948051948,200.84331779470955,110.1147186147186,0.0,0.0,476.0
1,5,29,1.274154543876648,7.0,1971.0000000000002,0.22010443584415587,0.2643300245546093,0.06661464994224837,0.5548332336363634,284.961038961039,8.19851933861166,295.3636363636364,6463.779220779221,189.3465420964407,81.64935064935064,0.59375,0.0,481.0
1,29,26,0.6646413803100586,8.0,2309.760000000021,0.22362799448863635,0.2525529956568331,0.0676379265446531,0.2360168287445877,287.08333333333337,5.290108716233385,295.3636363636364,6513.344696969697,124.58170478818009,132.09280303030303,0.0,0.0,510.0
1,25,23,0.9280086159706116,13.0,3672.0000000000005,0.21525313369463867,0.28054486056882066,0.07682187069105746,0.2359671773636336,286.79254079254076,3.975450840863898,293.54545454545456,6516.80303030303,91.80440556102148,145.96386946386946,0.0,0.0,533.0
1,23,20,3.1761534214019775,12.0,3394.0799999999585,0.2642221299242424,0.11687246516409844,0.055429932186178935,0.10071110220385487,288.93686868686865,3.1025407090218318,293.1666666666667,6565.089646464648,69.1209681362003,65.60353535353535,0.0,0.0,543.0
1,20,21,0.9051191210746765,12.0,3511.8,0.2099999153409091,0.29810304835579393,0.07591430432353931,0.2656144889256211,285.5265151515152,4.901560523887242,291.90909090909093,6486.284090909091,116.70009345433834,155.93118686868686,0.0,0.0,552.0
1,21,14,4.371143817901611,16.0,4631.039999999979,0.2662559877367424,0.11007456433469065,0.06153436010785616,0.08236958363636594,289.2907196969697,3.2560700305767005,294.8333333333333,6578.124053030303,76.45278266847713,57.7874053030303,0.0,0.0,561.0
1,14,15,0.5930969715118408,7.0,2009.5199999999375,0.29830426404761895,0.0029574380656716137,0.0005603947946896241,0.0024236767676768523,290.41969696969693,1.5224303516159488,293.0,6603.311255411255,36.73122664964976,1.664285714285711,0.0,0.0,574.0
1,15,12,0.5789593458175659,3.0,932.039999999979,0.2987378575757576,0.001508209025940288,0.00010152698031492605,0.0011758636363765618,290.9646464646465,1.1824870765274635,292.6363636363636,6614.00505050505,23.851854822457693,0.510101010101001,0.0,0.0,580.0
1,12,11,0.6000833511352539,5.0,1401.8400000000838,0.2986940509090909,0.0016546270173243283,0.0005282532968564163,0.0016719545454577656,290.9060606060606,2.043610841351822,293.3636363636364,6614.912121212122,45.40883802924509,0.8333333333333257,0.0,0.0,581.0
1,11,2,3.520909070968628,11.0,3092.0399999999795,0.2986420768595041,0.0018283434062588144,0.00048088430581218574,0.0014982272727252165,290.27823691460054,1.8648092876328397,293.3636363636364,6602.687327823692,43.646819355290354,1.0778236914600567,0.0,0.0,583.0
1,2,11,3.520909070968628,17.0,4900.320000000042,0.2768520506060606,0.0746586251647573,0.0526283959100002,0.1984314204545452,287.68627450980387,6.982590501021089,292.45454545454544,6541.431372549019,163.21225774131503,1.2754010695187177,0.6086956521739131,0.0,591.0
1,11,13,0.33970576524734497,9.0,2604.6000000000004,0.23297477260942762,0.22131262558321652,0.07792253497385175,0.5177878863636387,288.69360269360266,3.5386116140046733,293.27272727272725,6565.724747474747,83.58069592527897,115.73737373737374,0.0,0.0,634.0
1,13,9,0.6603029370307922,6.0,1676.1600000000208,0.18792781856060606,0.3718761135560379,0.07076721702495074,1.5304854090909146,286.14267676767673,4.955202626594099,293.27272727272725,6505.820707070707,117.47119407260304,191.96338383838383,0.0,0.0,640.0
1,9,10,0.3252691328525543,5.0,1526.039999999979,0.1857446122878788,0.379173191867475,0.0711821766692956,0.383377178030301,284.9166666666667,5.081932020191863,291.1666666666667,6477.666666666667,120.18139068369393,191.48787878787874,0.0,0.0,643.0
1,10,17,0.4242011308670044,4.0,1069.2,0.16922285445075755,0.4343949829946455,0.05352259705561199,0.2580497474747479,286.95833333333337,4.489764594175412,291.5,6527.492424242425,103.94893083952977,224.14393939393943,0.0,0.0,646.0
1,17,16,0.5902379155158997,5.0,1386.0000000000002,0.18069689545454545,0.3960445179931462,0.06471159624303213,0.38336811163636497,288.7,4.818662068689956,296.8181818181818,6570.445454545455,111.87544875019667,208.04545454545456,0.0,0.0,648.0
1,16,15,0.6603029370307922,6.0,1835.280000000063,0.18017296247474748,0.3977956947057133,0.07725780022189473,0.31382922218181764,287.3560606060606,5.71357288040397,296.8181818181818,6537.66414141414,134.2920942427912,204.9242424242424,0.0,0.0,650.0
1,15,12,0.5789593458175659,4.0,1055.879999999958,0.1699077403030303,0.4321058425864025,0.07701379060315043,0.41182304766666294,283.40909090909093,5.78800769331307,292.72727272727275,6443.723484848485,137.10628345613577,203.0568181818182,0.0,0.0,653.0
1,13,9,0.6603029370307922,4.0,1212.4800000000628,0.2055353915719697,0.31302512877127686,0.07743955376488508,0.12728801767677092,284.3693181818182,7.634408147215117,293.72727272727275,6466.382575757576,177.85875660758796,102.98674242424242,0.375,0.0,664.0
1,9,10,0.3252691328525543,5.0,1370.5200000000418,0.1754945024090909,0.4134328289071375,0.07271804645566843,0.40273136363636297,285.95454545454544,4.232889718844654,292.27272727272725,6503.916666666666,100.73246622646597,204.9909090909091,0.0,0.0,678.0
1,10,17,0.4242011308670044,4.0,1071.0,0.1597314188257576,0.46611885165001965,0.053676594730000304,0.3153196515151535,285.875,3.8955069212560294,292.27272727272725,6502.535984848485,95.12399255963531,229.28030303030306,0.0,0.0,680.0
1,17,16,0.5902379155158997,4.0,1222.2,0.15594691119318183,0.47876806803883076,0.051943330681165335,0.48513973393939597,286.9261363636364,5.265850114434126,296.0,6530.034090909091,123.1732023781589,234.8920454545454,0.0,0.0,683.0
1,16,15,0.6603029370307922,6.0,1679.759999999916,0.17556205205808084,0.41320705313654393,0.07441732893260672,0.27267707041212363,288.13762626262627,6.294614891110089,297.8333333333333,6558.849747474748,146.97816728277286,203.77777777777774,0.0,0.0,684.0
1,15,12,0.5789593458175659,4.0,1065.239999999979,0.18503605553030306,0.38154144914701704,0.07388125462872672,0.37730656640403976,286.8939393939394,6.392996842778207,297.8333333333333,6530.899621212121,148.6710404379187,203.18371212121215,0.0,0.0,687.0
1,12,13,0.5721194744110107,4.0,1051.2,0.12854009229166666,0.5703717365927432,0.038096636389988156,0.9862682045454582,279.7594696969697,8.32309697576007,286.0,6354.787878787879,190.79967914538912,218.1193181818182,0.4666666666666667,0.0,691.0
1,13,9,0.6603029370307922,6.0,1680.480000000063,0.1894758983080808,0.36670186168126595,0.06905254540549619,2.483487284848491,286.2563131313131,4.877302334899251,296.0,6508.006313131314,115.39666475253551,188.86363636363637,0.0,0.0,703.0
1,9,10,0.3252691328525543,4.0,1220.760000000021,0.21031898369318183,0.29703660457431524,0.06763692716623677,1.7923346590909073,285.9166666666667,4.3700828329612,292.1666666666667,6505.371212121213,99.83375859928653,148.80871212121212,0.0,0.0,707.0
1,10,17,0.4242011308670044,3.0,767.8800000000629,0.2261354031818182,0.24417231361982616,0.07099605830716796,0.21114927272726902,288.23737373737373,3.5606669526994685,292.1666666666667,6560.987373737374,77.93324853960544,121.72222222222223,0.0,0.0,709.0
1,17,19,0.5200961232185364,3.0,731.160000000021,0.18182148499999998,0.3922857261263777,0.08105409171908977,0.004285583333327736,273.3333333333333,11.145502331533658,289.0,6214.11111111111,258.2947760951133,4.805555555555557,0.0,0.0,712.0
1,19,22,4.365736484527588,16.0,4567.679999999958,0.26674790045454544,0.10843041111424556,0.06659041449689801,0.0032270863636388943,285.37310606060606,8.675529008396435,291.54545454545456,6495.179450757576,202.84303447799212,1.4678030303030285,0.2916666666666667,0.0,713.0
1,22,20,0.9209777116775513,11.0,3046.6799999999585,0.21045742410468324,0.29657388580293165,0.07794999499155751,0.24463631633333308,284.8415977961432,3.5505785395417844,291.5,6486.38567493113,83.71710819036986,157.61914600550963,0.0,0.0,734.0
1,20,23,3.203617572784424,13.0,3520.0799999999585,0.22955060868764574,0.23275744076196137,0.07391974869554531,0.11694251736111265,285.79382284382285,8.634275101440185,293.0,6507.820046620046,201.0268250695055,81.7665501165501,0.4230769230769231,0.0,743.0
1,23,25,0.9280086159706116,11.0,3185.279999999958,0.2204009807024793,0.2633388625736862,0.07654720739130527,0.263861178030308,285.8526170798898,4.299372261284277,291.5,6511.376721763087,99.62813826968444,132.18939393939394,0.0,0.0,766.0
1,26,29,0.43908995389938354,10.0,2909.520000000042,0.24606066042424243,0.17757477572805846,0.0695384367494006,0.6713975622895639,287.33393939393943,3.864777739906878,292.8333333333333,6547.105454545455,88.69198185652515,89.26151515151516,0.0,0.0,861.0
1,29,5,1.2717328071594238,8.0,2248.5600000000213,0.19856181136363638,0.336333398597622,0.08324034708237589,1.6498934166666612,281.97916666666663,11.092231632470703,294.27272727272725,6423.297348484848,259.59418272206983,86.29924242424244,0.0,0.0,868.0
1,5,29,1.274154543876648,9.0,2395.079999999958,0.19535341536195283,0.3470570380314444,0.0716617106783434,0.4129800232765177,279.91329966329965,10.565360889159475,293.5,6378.623737373737,247.74259958352582,64.75,0.6060606060606061,0.0,873.0
1,29,26,0.6646413803100586,8.0,2306.519999999937,0.22003687075757575,0.2645558519233069,0.06438060062889116,0.2410944486255419,289.39204545454544,5.4567924007274975,295.5,6601.26893939394,128.20144419340076,130.1590909090909,0.0,0.0,903.0
1,25,23,0.9280086159706116,13.0,3655.0800000000622,0.21724290244755243,0.2738943215917937,0.07611253651947303,0.24181017035353847,286.07808857808857,3.8944624563834815,290.72727272727275,6532.705128205127,89.91584534063387,142.32634032634033,0.0,0.0,926.0
1,23,20,3.1761534214019775,12.0,3378.2399999999793,0.2615379869949495,0.12584385801818398,0.057149379399167206,0.10484019111570123,288.6660353535353,3.6082250665216806,296.09090909090907,6590.269570707071,83.96160373417125,72.79482323232322,0.0,0.0,936.0
1,20,22,0.9209777116775513,11.0,3195.360000000021,0.217368225,0.2734754475299046,0.07704635000112198,0.5733576893939414,285.2809917355372,3.568468335173409,290.1818181818182,6515.128787878788,82.72094642507756,139.7789256198347,0.0,0.0,945.0
1,22,19,5.032394886016846,18.0,5075.6399999999785,0.25863397104377106,0.1355501473771551,0.06466893435165945,0.1643328645276286,289.01641414141415,3.0307578046794568,293.0,6605.950336700337,73.31289681977526,59.66498316498317,0.0,0.0,953.0
1,19,17,0.5200961232185364,7.0,2003.7600000000207,0.29877287965367966,0.0013911523609705378,0.00043772865009534433,0.0033596035353535094,289.9664502164502,2.5695872654556315,293.0,6628.727272727273,58.975272718384296,0.8008658008658033,0.0,0.0,968.0
1,9,7,0.3465544581413269,4.0,1084.679999999958,0.2988039660984848,0.0012872500293397149,0.0002489326489980538,0.003990515151504799,290.10795454545456,1.4148868154072276,292.25,6634.962121212121,33.1679947337137,0.6325757575757649,0.0,0.0,976.0
1,7,1,3.510911464691162,10.0,2932.920000000042,0.2986695514393939,0.0017365132555607898,0.0002553982560827347,0.0021828686868635336,289.1704545454546,1.7162100879891435,292.25,6615.787121212122,39.4770551580684,0.6954545454545666,0.0,0.0,977.0
1,1,7,3.510911464691162,17.0,4883.03999999998,0.2769214380659536,0.0744267067542086,0.05694241596947283,0.19884991344697056,285.8611408199644,8.260662458320407,292.6363636363636,6536.6730837789655,194.56194721569184,1.290552584670235,0.5,0.0,984.0
1,7,10,0.48010414838790894,7.0,1999.439999999979,0.2983967104978355,0.002648448028737649,0.0003763525816736251,0.0028732626262619,288.41450216450215,2.5958495537381707,292.6363636363636,6595.444805194805,59.04791763787469,1.4534632034632051,0.0,0.0,1019.0
1,10,17,0.4242011308670044,3.0,759.960000000021,0.2394900722222222,0.19953609805535832,0.060646234787759885,0.12021174999999573,286.4444444444445,1.2644229640823328,287.5,6552.777777777777,27.67748561333816,107.16666666666667,0.0,0.0,1025.0
1,17,18,0.35468295216560364,5.0,1520.280000000063,0.17481058666666666,0.41571872685147604,0.058908796544810835,1.290449831439389,285.9969696969697,3.6352826676149723,292.3333333333333,6538.445454545455,87.27312110601396,195.41818181818184,0.0,0.0,1026.0
1,18,4,1.4703060388565063,8.0,2270.8799999999583,0.20992901181818183,0.29834003400591824,0.07999292925348296,1.3685785692640633,284.8162878787879,9.845560281092315,295.8333333333333,6511.638257575758,235.81244072169292,86.29640151515152,0.0,0.0,1028.0
1,4,18,1.4703060388565063,9.0,2569.320000000042,0.24596990887205386,0.17787810079242683,0.07711711893621914,0.394318117897722,283.1666666666667,8.666401775990044,291.0,6468.76430976431,203.4177385456353,5.487373737373736,0.6153846153846154,0.0,1033.0
1,18,17,0.35468295216560364,7.0,1985.759999999916,0.2185509913852814,0.2695222072679333,0.07773765549678009,0.2652546601010073,285.2099567099567,3.5091420172450225,289.3333333333333,6522.482683982684,84.0522747444319,134.4199134199134,0.0,0.0,1056.0
1,17,10,0.40302029252052307,3.0,924.839999999979,0.2330034262626263,0.22121685453587592,0.05888090679758381,0.13485542424241714,286.77777777777777,4.161297428217919,290.09090909090907,6562.49494949495,99.55075192562995,100.7020202020202,0.0,0.0,1061.0
1,10,7,0.48010414838790894,4.0,1082.5200000000418,0.29542071268939396,0.012595327228445696,0.0018703304014660855,0.007828000000008236,288.6458333333333,1.111668212896602,290.09090909090907,6608.545454545454,27.307477860605296,7.450757575757578,0.0,0.0,1063.0
1,7,1,3.510911464691162,11.0,3085.5600000000213,0.2980531665977962,0.003796698092563222,0.0011050277206822202,0.004392309090908953,289.14600550964184,1.2872632255579322,291.0,6617.694903581267,30.646899166640566,2.347796143250693,0.0,0.0,1064.0
1,1,7,3.510911464691162,16.0,4434.839999999979,0.28228118700757576,0.05651245456226972,0.04904880598755577,0.21203913636363722,285.9055871212121,8.206013637186508,290.8,6542.204356060606,194.0811205608321,1.4600378787878743,0.8,0.0,1072.0
1,7,8,0.3471311032772064,9.0,2601.0000000000005,0.2360268137205387,0.2111115816984891,0.0775853824984491,0.6979404215909106,286.06851851851854,4.324425858197773,294.2,6548.821043771043,103.64857871100583,106.22861952861952,0.0,0.0,1159.0
1,8,3,1.5105297565460205,8.0,2280.2400000000844,0.22378099776515148,0.2520416024345872,0.08057777431830342,1.4821456259740273,284.63863636363635,9.235493644652808,297.54545454545456,6517.5259469696975,217.15676010757986,88.97973484848484,0.0,0.0,1165.0
1,3,8,1.5105297565460205,10.0,2851.9199999999373,0.24654189432575757,0.1759663150391435,0.07303385856126667,0.3574410019865297,281.6128787878788,9.348335327373592,290.54545454545456,6448.086363636363,221.42403266264415,16.526515151515145,0.5714285714285714,0.0,1170.0
1,8,7,0.3471311032772064,7.0,1983.6,0.21542291917748918,0.2799773750407777,0.07840094370754654,0.2603944581060584,285.58658008658006,5.9484189884044465,297.5,6538.491341991343,140.7900959425594,135.17099567099567,0.0,0.0,1195.0
1,7,1,3.510911464691162,12.0,3389.4,0.27341924746212115,0.08613231580131897,0.05509597705567233,0.04203645771349587,288.511994949495,3.725811513402106,297.5,6613.736531986532,87.25331688946856,40.85984848484848,0.0,0.0,1199.0
1,1,7,3.510911464691162,16.0,4417.919999999936,0.27527161700757574,0.0799410155088286,0.05671557229154184,0.21186258451178144,285.91319444444446,7.29873323212941,290.90909090909093,6553.306818181818,170.17939176544706,1.183712121212114,0.6326530612244898,0.0,1208.0
1,7,8,0.3471311032772064,10.0,2905.2,0.23801504781818186,0.20446617210379792,0.07594908419064382,0.7515730757575751,286.4833333333333,3.583046307935717,290.0,6571.472727272728,84.88575204301465,104.29090909090908,0.0,0.0,1254.0
1,8,3,1.5105297565460205,8.0,2261.880000000063,0.2184197598863636,0.26996083120214087,0.07871058605136119,1.1131781406926433,282.9375,8.520725985569898,290.0,6488.428030303031,202.10128857213172,80.15340909090908,0.0,0.0,1261.0
