t_1hz,X-coordinate,Y-coordinate,Speed,power consumption,current consuption,Heading,Position confidence,Battery value,RIGHT DRIVE SIGNALS.ActualSpeed_R,LEFT DRIVE SIGNALS.ActualSpeed_L,energy_J_step,scanner_active,Going to ID,Current segment,t_sec,session,interval_check,is_1hz_ok
781,-3.1285085454545456,7.516094727272727,0.2974873727272727,291.8181818181818,6653.545454545455,-1.5913447272727275,99.27272727272727,59.0,299.0,295.45454545454544,306.0,0.0,4.0,278.0,781,1,1.0,True
782,-3.1326181666666666,7.209491833333334,0.29588238333333333,289.8333333333333,6602.0,-1.5816563333333333,99.0,59.0,299.0,292.6666666666667,309.6,0.0,4.0,278.0,782,1,1.0,True
783,-3.139829909090909,6.960601,0.2944320818181818,288.3636363636364,6577.818181818182,-1.5706244545454546,99.0,59.0,299.0,289.45454545454544,312.47999999995807,0.0,4.0,278.0,783,1,1.0,True
784,-3.1398520000000003,6.6693665,0.29545695,289.0,6591.0,-1.560877,99.0,59.0,299.0,291.5,153.72000000004192,0.0,4.0,278.0,784,1,1.0,True
785,-3.1377753636363637,6.388318727272727,0.2969459,290.0,6615.272727272727,-1.5545034545454544,100.0,59.0,299.0,294.0,310.3199999999372,0.0,4.0,278.0,785,1,1.0,True
786,-3.13341875,6.112098166666666,0.2974777416666667,290.5,6626.583333333333,-1.5511525,100.0,59.0,299.0,295.25,309.2400000000838,0.0,4.0,282.0,786,1,1.0,True
787,-3.1261564545454545,5.850406636363636,0.29802883636363636,290.1818181818182,6617.454545454545,-1.5488445454545454,100.0,59.0,299.0,296.54545454545456,309.9599999999162,0.0,4.0,282.0,787,1,1.0,True
788,-3.1200519090909093,5.535912454545454,0.2991891,289.6363636363636,6604.363636363636,-1.5472526363636363,100.0,59.0,299.0,298.45454545454544,307.8,0.0,4.0,282.0,788,1,1.0,True
789,-3.1132904545454547,5.249005,0.2993437909090909,290.3636363636364,6625.454545454545,-1.546873,100.0,59.0,298.8181818181818,299.0,307.0800000000629,0.0,4.0,282.0,789,1,1.0,True
790,-3.1041673333333333,4.977948666666666,0.2986476,291.6666666666667,6656.166666666667,-1.5486598333333335,100.0,59.0,298.1666666666667,298.8333333333333,309.6,0.0,4.0,282.0,790,1,1.0,True
791,-3.0986665454545457,4.6813210909090905,0.2986862818181818,290.09090909090907,6610.636363636364,-1.5480122727272727,100.0,59.0,298.45454545454544,298.6363636363636,309.6,0.0,4.0,282.0,791,1,1.0,True
792,-3.0888856363636363,4.419814545454545,0.2983769363636364,289.3636363636364,6589.363636363636,-1.5494539090909092,100.0,59.0,297.3636363636364,299.0,153.71999999993713,0.0,4.0,282.0,792,1,1.0,True
793,-3.0854374166666667,4.120038583333334,0.29797405,289.3333333333333,6594.083333333333,-1.5499554166666665,100.0,59.0,298.75,296.6666666666667,310.3200000000419,0.0,4.0,282.0,793,1,1.0,True
794,-3.079139090909091,3.8673313636363633,0.21824252363636362,270.45454545454544,6151.363636363636,-1.553970090909091,99.63636363636364,59.36363636363637,190.27272727272728,246.0909090909091,297.0,0.0,4.0,282.0,794,1,1.0,True
860,-3.076480545454545,3.587693727272727,0.2532819781818182,284.6363636363636,6482.454545454545,-1.5365639090909091,94.18181818181819,59.0,250.0909090909091,256.27272727272725,305.2799999999581,0.0,5.0,282.0,860,1,1.0,True
861,-3.0695752727272723,3.3495464545454543,0.29829954545454546,289.1818181818182,6579.545454545455,-1.542815,98.72727272727273,59.0,297.1818181818182,299.0,305.64000000008383,0.0,5.0,282.0,861,1,1.0,True
862,-3.061715833333333,3.049268833333333,0.29886035,289.0,6589.5,-1.5454578333333335,99.0,59.0,298.6666666666667,298.8333333333333,312.11999999993714,0.0,5.0,282.0,862,1,1.0,True
863,-3.0565044545454545,2.7735027272727275,0.29895704545454543,289.72727272727275,6598.454545454545,-1.5455681818181817,99.0,59.0,299.0,298.6363636363636,309.6,0.0,5.0,282.0,863,1,1.0,True
864,-3.0485095454545448,2.4788136363636366,0.2994985,291.3636363636364,6642.454545454545,-1.5453638181818183,99.0,59.0,299.0,299.0,153.72000000004192,0.0,5.0,282.0,864,1,1.0,True
865,-3.0421799166666665,2.237219083333333,0.29910855,289.8333333333333,6603.5,-1.5461085833333332,99.0,59.0,299.0,299.0,306.36000000002093,0.0,5.0,282.0,865,1,1.0,True
866,-3.0354277,1.919469,0.28733138,282.9,6449.6,-1.5508904000000001,97.7,59.0,275.4,299.0,304.55999999991616,0.0,5.0,200.0,866,1,1.0,True
867,-3.054681,1.7024801666666667,0.19484418333333334,284.5,6479.166666666667,-1.745387,85.66666666666667,59.0,90.0,299.0,306.36000000002093,0.0,5.0,200.0,867,1,1.0,True
868,-3.10346575,1.56426575,0.1287971,281.75,6413.75,-2.24114125,77.75,59.0,-33.0,290.25,298.8,0.0,5.0,196.0,868,1,1.0,True
869,-3.18234725,1.5066715000000002,0.11879961666666666,282.25,6437.583333333333,-1.7346426666666668,89.83333333333333,59.0,-38.5,275.75,303.4800000000629,0.0,5.0,196.0,869,1,1.0,True
870,-3.355382,1.4812133333333335,0.23611033333333334,292.8333333333333,6677.5,3.102701833333333,95.16666666666667,59.0,226.0,246.16666666666666,308.8799999999581,0.0,5.0,264.0,870,1,1.0,True
871,-3.6219403636363636,1.4817878181818183,0.2853435090909091,294.27272727272725,6713.727272727273,-0.8326833636363637,98.27272727272727,59.0,299.0,271.09090909090907,311.03999999997905,0.0,5.0,264.0,871,1,1.0,True
872,-3.881845636363636,1.4725421818181816,0.2986476,289.3636363636364,6587.727272727273,-3.096483545454545,99.54545454545455,59.0,298.45454545454544,298.54545454545456,153.36000000002096,0.0,5.0,264.0,872,1,1.0,True
873,-4.161764090909091,1.461869090909091,0.29760343636363634,287.0,6542.181818181818,-3.0983383636363637,100.0,59.0,295.54545454545456,299.0,309.6,0.0,5.0,260.0,873,1,1.0,True
874,-4.3731670000000005,1.4564223636363636,0.12403043999999999,265.1818181818182,6038.545454545455,-3.102213090909091,100.0,59.0,123.72727272727273,124.0909090909091,283.3200000000419,0.0,5.0,260.0,874,1,1.0,True
875,-4.487214090909091,1.4521145454545454,0.09916245545454544,263.1818181818182,5975.363636363636,-3.102709,100.0,59.0,99.0909090909091,100.0,280.0799999999581,0.0,5.0,260.0,875,1,1.0,True
896,-4.4005417499999995,1.3782715,0.1017118125,274.75,6262.083333333333,-0.37037105,55.833333333333336,59.0,188.33333333333334,14.666666666666666,292.3200000000419,0.0,1.0,262.0,896,1,1.0,True
897,-4.358129909090909,1.3576759090909092,0.17450120909090908,286.0,6523.909090909091,-0.13374110454545454,46.72727272727273,59.0,257.8181818181818,91.0,148.67999999995808,0.0,1.0,262.0,897,1,1.0,True
898,-4.182930750000001,1.36673925,0.20976947499999998,274.9166666666667,6266.166666666667,0.07264084250000001,35.25,59.416666666666664,237.08333333333334,182.0,311.4,0.0,1.0,262.0,898,1,1.0,True
903,-3.8211712500000004,1.4448168333333333,0.23894650000000003,293.4166666666667,6698.0,0.10062073249999999,99.0,59.0,209.91666666666666,267.3333333333333,317.160000000021,0.0,1.0,266.0,903,1,1.0,True
904,-3.562363583333333,1.45837975,0.29297529166666664,293.5,6690.0,0.035320606666666664,98.33333333333333,59.0,286.4166666666667,299.0,304.91999999993715,0.0,1.0,266.0,904,1,1.0,True
905,-3.310937,1.4677280000000001,0.21948011818181817,281.27272727272725,6411.363636363636,0.06616029818181818,97.0,59.0,275.54545454545456,163.0909090909091,147.6,0.0,1.0,198.0,905,1,1.0,True
906,-3.1707819166666664,1.5049863333333333,0.10068367166666665,282.0833333333333,6426.0,0.4643862083333334,80.08333333333333,59.0,270.8333333333333,-69.0,301.3200000000419,0.0,1.0,198.0,906,1,1.0,True
907,-3.094406727272727,1.6008518181818183,0.13980979818181816,284.45454545454544,6488.818181818182,1.1466465181818182,84.54545454545455,59.0,294.27272727272725,-14.727272727272727,301.3199999999372,0.0,1.0,202.0,907,1,1.0,True
908,-3.0816220909090912,1.7013802727272727,0.21611542727272728,290.8181818181818,6635.545454545455,1.5140244545454544,81.81818181818181,58.72727272727273,299.0,132.54545454545453,306.0,0.0,1.0,202.0,908,1,1.0,True
909,-3.086895363636364,1.933975909090909,0.2605142090909091,294.09090909090907,6716.090909090909,1.6095877272727273,83.27272727272727,58.54545454545455,244.45454545454547,275.8181818181818,311.4,0.0,1.0,280.0,909,1,1.0,True
910,-3.0775696666666668,2.2294929999999997,0.29176995,295.5,6744.333333333333,1.5614938333333335,94.0,58.666666666666664,285.5,297.6666666666667,316.8,0.0,1.0,280.0,910,1,1.0,True
911,-3.071948909090909,2.5350679090909094,0.2957470181818182,287.90909090909093,6569.636363636364,1.561746090909091,94.72727272727273,58.45454545454545,299.0,292.09090909090907,308.88000000006286,0.0,1.0,280.0,911,1,1.0,True
912,-3.077964909090909,2.8029782727272727,0.29752603636363634,289.3636363636364,6606.363636363636,1.5654408181818182,92.54545454545455,58.45454545454545,299.0,295.3636363636364,153.36000000002096,0.0,1.0,280.0,912,1,1.0,True
913,-3.077791727272727,3.075734272727273,0.29752603636363634,291.09090909090907,6655.272727272727,1.5726318181818184,94.0,58.54545454545455,299.0,295.3636363636364,303.83999999997906,0.0,1.0,280.0,913,1,1.0,True
914,-3.0777093333333334,3.3490338333333334,0.2977613,290.5833333333333,6628.333333333333,1.5802907499999999,94.91666666666667,58.916666666666664,299.0,295.9166666666667,312.83999999997906,0.0,1.0,280.0,914,1,1.0,True
915,-3.0790186363636365,3.6420762727272726,0.29895703636363635,287.54545454545456,6563.636363636364,1.5868080909090911,95.9090909090909,59.0,299.0,298.1818181818182,307.439999999979,0.0,1.0,280.0,915,1,1.0,True
916,-3.0860460909090905,3.8981952727272726,0.2982222,289.09090909090907,6596.818181818182,1.5897599999999998,96.27272727272727,58.45454545454545,298.45454545454544,298.09090909090907,310.6800000000629,0.0,1.0,280.0,916,1,1.0,True
917,-3.09069175,4.204644,0.298647625,290.0,6614.25,1.591584,97.0,58.5,298.5,298.5,305.63999999997907,0.0,1.0,280.0,917,1,1.0,True
918,-3.0934705454545455,4.504302909090909,0.29829957272727275,292.54545454545456,6673.272727272727,1.5930438181818183,97.9090909090909,58.45454545454545,299.0,297.1818181818182,309.6,0.0,1.0,280.0,918,1,1.0,True
919,-3.0992463636363636,4.751558727272727,0.2989183727272727,291.27272727272725,6648.909090909091,1.5961303636363637,98.9090909090909,58.45454545454545,299.0,298.6363636363636,306.71999999993716,0.0,1.0,280.0,919,1,1.0,True
920,-3.1059440000000005,5.036609636363636,0.29884100909090905,288.3636363636364,6578.181818181818,1.595787636363636,97.45454545454545,58.45454545454545,299.0,298.45454545454544,159.12000000004193,0.0,1.0,280.0,920,1,1.0,True
921,-3.111537272727273,5.309563090909091,0.29884100909090905,288.09090909090907,6566.636363636364,1.5972996363636363,97.45454545454545,58.54545454545455,299.0,298.45454545454544,307.0799999999581,0.0,1.0,280.0,921,1,1.0,True
922,-3.1167745454545455,5.606325090909091,0.29899570000000003,290.45454545454544,6623.0,1.5985067272727271,98.0,58.54545454545455,299.0,298.45454545454544,308.160000000021,0.0,1.0,280.0,922,1,1.0,True
923,-3.1219495454545454,5.8836746363636365,0.29903437272727273,288.8181818181818,6595.454545454545,1.5996144545454547,98.54545454545455,58.90909090909091,299.0,298.45454545454544,306.7200000000419,0.0,1.0,280.0,923,1,1.0,True
924,-3.1307222727272728,6.177829,0.2990344,288.90909090909093,6599.636363636364,1.5993086363636364,98.27272727272727,58.45454545454545,298.72727272727275,299.0,310.3199999999372,0.0,1.0,276.0,924,1,1.0,True
925,-3.136740818181818,6.446401727272728,0.2990344,287.6363636363636,6566.727272727273,1.5982539090909091,99.0,58.27272727272727,298.72727272727275,299.0,308.160000000021,0.0,1.0,276.0,925,1,1.0,True
926,-3.143997,6.770363333333333,0.2992858,290.1666666666667,6629.0,1.5985906666666665,98.83333333333333,58.0,299.0,299.0,306.36000000002093,0.0,1.0,276.0,926,1,1.0,True
927,-3.1507480909090906,7.02489409090909,0.2992664636363636,290.72727272727275,6641.0,1.5985951818181818,98.63636363636364,58.09090909090909,299.0,299.0,311.03999999997905,0.0,1.0,276.0,927,1,1.0,True
928,-3.1575764166666667,7.332874583333333,0.29921489166666665,289.8333333333333,6616.0,1.5979623333333333,99.0,58.5,299.0,298.9166666666667,306.36000000002093,0.0,1.0,276.0,928,1,1.0,True
929,-3.1641015,7.609492,0.2984349,290.0,6619.5,1.5970105,99.0,58.5,299.0,298.0,154.8,0.0,1.0,276.0,929,1,1.0,True
930,-3.1726808181818185,7.882372,0.2984542363636364,289.6363636363636,6617.454545454545,1.5975330909090908,99.0,58.0,297.72727272727275,298.90909090909093,310.3200000000419,0.0,1.0,276.0,930,1,1.0,True
931,-3.1750686666666668,8.137675166666668,0.27262586666666666,287.1666666666667,6558.666666666667,1.5723145,99.0,58.5,246.33333333333334,298.5,305.63999999997907,0.0,1.0,276.0,931,1,1.0,True
932,-3.165067545454545,8.374115000000002,0.1841312272727273,284.45454545454544,6499.636363636364,1.349117,96.27272727272727,58.54545454545455,68.63636363636364,299.0,300.96000000002095,0.0,1.0,276.0,932,1,1.0,True
933,-3.1097304545454545,8.492067727272728,0.10391947636363637,281.54545454545456,6429.090909090909,0.8184584,93.72727272727273,58.72727272727273,-62.09090909090909,269.54545454545456,304.55999999991616,0.0,1.0,276.0,933,1,1.0,True
